Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Aptargroup  inc.,ATR,"",1795.0,208000.0,0.0017,,352,1795.0,,new,0.0028029,Q4 2019,MATERIALS,"","",115.62
Teleflex  inc.,TFX,"",552.0,208000.0,0.0017,,353,552.0,,new,0.0011940,Q4 2019,INDUSTRIALS,"","",376.44
Hill-rom holdings,HRC,"",1820.0,207000.0,0.0016,,354,1820.0,,new,0.0027237,Q4 2019,HEALTH CARE,"","",113.53
Bloomin brands inc,BLMN,"",9313.0,206000.0,0.0016,,355,9313.0,,new,0.0107256,Q4 2019,CONSUMER STAPLES,"","",22.07
Stericycle inc.,SRCL,"",3210.0,205000.0,0.0016,,356,3210.0,,new,0.0035228,Q4 2019,INDUSTRIALS,"","",63.81
Firstenergy corp.,FE,"",4216.0,205000.0,0.0016,,357,4216.0,,new,0.0007808,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",48.6
Parker-hannifin corp.,PH,"",996.0,205000.0,0.0016,,358,996.0,,new,0.0007751,Q4 2019,INDUSTRIALS,"","",205.82
Alcoa corp,AA,"",9410.0,202000.0,0.0016,,359,9410.0,,new,0.0050711,Q4 2019,MATERIALS,"","",21.51
Northrop grumman corp.,NOC,"",584.0,201000.0,0.0016,,360,584.0,,new,0.0003452,Q4 2019,INDUSTRIALS,"","",343.97
Wyndham hotels & resorts inc,WH,"",3208.0,201000.0,0.0016,,361,3208.0,,new,0.0033268,Q4 2019,CONSUMER DISCRETIONARY,"","",62.81
Archer-daniels-midland co.,ADM,"",4323.0,200000.0,0.0016,,362,4323.0,,new,0.0007762,Q4 2019,CONSUMER STAPLES,"","",46.35
Office depot inc,ODP,"",7090.1,194000.0,0.0015,,363,7090.1,,new,0.0129765,Q3 2018,CONSUMER DISCRETIONARY,"","",27.4
Golar lng ltd,GLNG,"",13412.0,191000.0,0.0015,,364,13412.0,,new,0.0132399,Q4 2019,ENERGY,"","",14.22
Wpx energy inc,WPX,"",13746.0,189000.0,0.0015,,365,13746.0,,new,0.0032543,Q4 2019,ENERGY,"","",13.74
Kosmos energy ltd,KOS,"",32331.0,184000.0,0.0015,,366,32331.0,,new,0.0080534,Q4 2019,ENERGY,"","",5.7
Diamondrock hospitality co,DRH,"",16411.0,182000.0,0.0014,,367,16411.0,,new,0.0081973,Q4 2019,REAL ESTATE,"","",11.08
Lumber liquidators holdings inc,LL,"",16828.0,164000.0,0.0013,,368,16828.0,,new,0.0586341,Q2 2019,CONSUMER DISCRETIONARY,"","",9.77
Navient corp,NAVI,"",11861.0,162000.0,0.0013,,369,11861.0,,new,0.0051460,Q4 2019,FINANCE,"","",13.68
Sprint corp,S1,"",27039.0,141000.0,0.0011,,370,27039.0,,new,0.0006606,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",5.21
Digitalbridge group inc,DBRG,"",29079.0,138000.0,0.0011,,371,29079.0,,new,0.0053802,Q4 2019,REAL ESTATE,"","",4.75
Antero resources corp,AR,"",43695.0,125000.0,0.001,,372,43695.0,,new,0.0141307,Q4 2019,ENERGY,"","",2.85
Vera bradley inc,VRA,"",10339.0,122000.0,0.001,,373,10339.0,,new,0.0304178,Q3 2018,CONSUMER DISCRETIONARY,"","",11.8
New york community bancorp,NYCB,"",10065.0,121000.0,0.001,,374,10065.0,,new,0.0021536,Q4 2019,FINANCE,"","",12.02
Gogo inc,GOGO,"",18707.0,120000.0,0.001,0.0188,375,-345231.0,-94.859839,reduction,0.0212411,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,"","",5.97
Bgc partners inc,BGCP,"",19954.0,119000.0,0.0009,,376,19954.0,,new,0.0057819,Q4 2019,FINANCE,"","",5.94
Tupperware brands corp.,TUP,"",13798.0,118000.0,0.0009,,377,13798.0,,new,0.0282804,Q4 2019,CONSUMER DISCRETIONARY,"","",8.58
Brightsphere investment group plc,BSIG,"",10005.0,102000.0,0.0008,,378,10005.0,,new,N/A,Q4 2019,FINANCE,"","",10.22
Gannett co inc. (new media investment group),GCI,"",15431.0,98000.0,0.0008,,379,15431.0,,new,0.0255142,Q4 2019,COMMUNICATIONS,"","",6.38
Gnc holdings inc,GNCIQ1,"",25011.0,68000.0,0.0005,,380,25011.0,,new,0.0295708,Q4 2019,CONSUMER STAPLES,"","",2.7
W&t offshore inc,WTI,"",10984.0,61000.0,0.0005,,381,10984.0,,new,0.0078072,Q4 2019,ENERGY,"","",5.56
Pitney-bowes inc.,PBI,"",10250.0,41000.0,0.0003,,382,10250.0,,new,0.0059977,Q4 2019,INDUSTRIALS,"","",4.03
Clear channel outdoor holdings inc,CCO,"",13326.0,38000.0,0.0003,,383,13326.0,,new,0.0028598,Q4 2019,COMMUNICATIONS,"","",2.86
Wynn resorts ltd,WYNN,"",0.0,0.0,,0.0672,"",-72170.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",108.72
Match group inc (delisted after 6-30-2020 separation),MTCH,"",0.0,0.0,,0.0645,"",-105378.0,-100.0,soldall,0.0000000,Q3 2019,COMMUNICATIONS,"","",71.44
Under armour inc,UAA,"",0.0,0.0,,0.0169,"",-99023.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",23.89
Childrens place inc,PLCE,"",0.0,0.0,,0.0301,"",-45564.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",76.99
Twilio inc,TWLO,"",0.0,0.0,,0.7387,"",-783840.0,-100.0,soldall,0.0000000,Q4 2018,INFORMATION TECHNOLOGY,"","",106.94
Floor & decor holdings inc,FND,"",0.0,0.0,,0.0073,"",-16580.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",41.77
Ishares msci australia etf-ishares msci australia etf,EWA,"",0.0,0.0,,0.0093,"",-48769.0,-100.0,soldall,No Data,Q2 2019,FINANCE,"","",22.39
Sally beauty holdings inc,SBH,"",0.0,0.0,,0.0357,"",-279451.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",14.89
Express inc,EXPR,"",0.0,0.0,,0.0049,"",-167506.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",3.44
Marvell technology group ltd,MRVL,"",0.0,0.0,,0.0697,"",-325593.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",24.97
Spotify technology sa,SPOT,"",0.0,0.0,,0.0633,"",-64779.0,-100.0,soldall,0.0000000,Q3 2019,COMMUNICATIONS,"","",114.0
Zynga  inc.,ZNGA,"",0.0,0.0,,0.0168,"",-335885.0,-100.0,soldall,0.0000000,Q2 2019,INFORMATION TECHNOLOGY,"","",5.9
Booking holdings inc. (priceline),BKNG,"",0.0,0.0,,0.0673,"",-4001.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",1962.61
Tradeweb markets inc,TW,"",0.0,0.0,,0.2273,"",-717085.0,-100.0,soldall,0.0000000,Q2 2019,FINANCE,"","",43.81
Kimberly-clark corp.,KMB,"",0.0,0.0,,0.0052,"",-4307.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",133.28
Noodles & co,NDLS,"",0.0,0.0,,0.0014,"",-29047.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",5.66
Tivity health inc,TVTY,"",0.0,0.0,,0.0105,"",-73384.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",16.63
Mercadolibre inc,MELI,"",0.0,0.0,,0.0713,"",-15090.0,-100.0,soldall,0.0000000,Q3 2019,COMMUNICATIONS,"","",551.23
Motorola solutions inc,MSI,"",0.0,0.0,,2.3255,"",-1592277.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,"","",163.46
Sportsmans warehouse holdings inc,SPWH,"",0.0,0.0,,0.0051,"",-113853.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",5.07
Dillards inc.,DDS,"",0.0,0.0,,0.1053,"",-185882.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",66.26
Party city holdco inc,PRTY,"",0.0,0.0,,0.0028,"",-57910.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",5.71
8x8 inc,EGHT,"",0.0,0.0,,0.0291,"",-163774.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",20.72
Gds holdings ltd adr,GDS,"",0.0,0.0,,0.066,"",-192205.0,-100.0,soldall,0.0000000,Q3 2019,COMMUNICATIONS,"","",40.08
Vector group ltd. (liggett group inc. - brooke group ltd.),VGR,"",0.0,0.0,,0.008,"",-78211.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",11.91
Shoe carnival inc,SCVL,"",0.0,0.0,,0.013,"",-93636.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER DISCRETIONARY,"","",32.41
Garmin ltd,GRMN,"",0.0,0.0,,0.0061,"",-8366.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",84.69
Bilibili inc,BILI,"",0.0,0.0,,0.0579,"",-478183.0,-100.0,soldall,No Data,Q3 2019,COMMUNICATIONS,"","",14.12
Cedar fair lp,FUN,"",0.0,0.0,,0.035,"",-69996.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",58.36
Spirit airlines inc,SAVE,"",0.0,0.0,,0.0096,"",-30848.0,-100.0,soldall,0.0000000,Q2 2019,TRANSPORTS,"","",39.45
Scotts miracle-gro co. (the),SMG,"",0.0,0.0,,0.0166,"",-19046.0,-100.0,soldall,0.0000000,Q2 2019,MATERIALS,"","",100.79
Farfetch ltd,FTCH,"",0.0,0.0,,0.0027,"",-36588.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",8.64
Best buy co.  inc.,BBY,"",0.0,0.0,,0.0122,"",-20612.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",70.08
Rh common stock,RH,"",0.0,0.0,,0.0342,"",-23336.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",170.83
Dexcom inc,DXCM,"",0.0,0.0,,0.5795,"",-453063.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",149.24
Walmart inc,WMT,"",0.0,0.0,,0.0394,"",-38741.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",115.11
Del taco restaurants inc,TACO,"",0.0,0.0,,0.0185,"",-211299.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",12.14
Ralph lauren corp. class a,RL,"",0.0,0.0,,0.0388,"",-47467.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",103.84
Wingstop inc,WING,"",0.0,0.0,,0.0434,"",-58071.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",85.58
Steven madden ltd,SHOO,"",0.0,0.0,,0.0428,"",-139662.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",35.79
Albemarle corp.,ALB,"",0.0,0.0,,0.4189,"",-703045.0,-100.0,soldall,0.0000000,Q3 2019,MATERIALS,"","",69.52
Bath & body works inc (l brands),BBWI,"",0.0,0.0,,0.0186,"",-137149.9,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,"","",21.13
Duluth holdings inc class b,DLTH,"",0.0,0.0,,0.0062,"",-85136.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",8.48
Rite aid corp.,RAD,"",0.0,0.0,,0.0318,"",-533404.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",6.95
Foot locker inc. (f. w. woolworth),FL,"",0.0,0.0,,0.0343,"",-92751.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",42.74
Everbridge inc,EVBG,"",0.0,0.0,,0.0071,"",-13448.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",61.71
Mongodb inc,MDB,"",0.0,0.0,,0.0083,"",-8022.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",120.48
Ulta beauty inc,ULTA,"",0.0,0.0,,0.0208,"",-9687.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",260.74
Genuine parts co.,GPC,"",0.0,0.0,,0.002,"",-2318.0,-100.0,soldall,0.0000000,Q3 2019,INDUSTRIALS,"","",99.59
Fleetcor technologies inc,FLT,"",0.0,0.0,,0.068,"",-27656.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",286.78
Fossil group inc.,FOSL,"",0.0,0.0,,0.006,"",-56262.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",13.03
Huya inc,HUYA,"",0.0,0.0,,0.0595,"",-293873.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",23.64
Capri holdings ltd (michael kors holdings),CPRI,"",0.0,0.0,,0.038,"",-133638.0,-100.0,soldall,0.0000000,Q1 2018,INDUSTRIALS,"","",33.16
Energizer holdings inc,ENR,"",0.0,0.0,,0.0047,"",-12632.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",43.58
Kontoor brands inc,KTB,"",0.0,0.0,,0.008,"",-26524.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",35.1
Nordstrom inc.,JWN,"",0.0,0.0,,0.0275,"",-95353.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",33.67
Mallinckrodt plc,MNKKQ,"",0.0,0.0,,0.0034,"",-164356.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",21.74
New york times co. class a,NYT,"",0.0,0.0,,0.0788,"",-322740.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",28.79
Jd.com inc adr,JD,"",0.0,0.0,,0.065,"",-268740.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",28.21
Revlon inc.  class a,REV,"",0.0,0.0,,0.0101,"",-50125.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",22.62
Fedex corporation,FDX,"",0.0,0.0,,0.0252,"",-20169.0,-100.0,soldall,0.0000000,Q2 2019,TRANSPORTS,"","",154.25
Ingles markets  inc class a,IMKTA,"",0.0,0.0,,0.0021,"",-6283.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",38.86
Ollies bargain outlet holdings inc,OLLI,"",0.0,0.0,,0.0438,"",-87241.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",58.64
Stratasys ltd,SSYS,"",0.0,0.0,,0.0394,"",-215702.0,-100.0,soldall,0.0000000,Q2 2015,INFORMATION TECHNOLOGY,"","",23.82
Alteryx inc,AYX,"",0.0,0.0,,0.0071,"",-7760.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",107.43
3d systems corp.,DDD,"",0.0,0.0,,0.0671,"",-961067.0,-100.0,soldall,0.0000000,Q1 2017,INDUSTRIALS,"","",10.76
Hershey company (the),HSY,"",0.0,0.0,,0.0273,"",-20519.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",154.99
Frontier communications corp. (citizens utilities - citizens communications),FTRCQ1,"",0.0,0.0,,0.0063,"",-848516.0,-100.0,soldall,0.0000000,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,"","",1.99
Las vegas sands corp,LVS,"",0.0,0.0,,0.0678,"",-136932.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",57.76
Iqiyi inc,IQ,"",0.0,0.0,,0.2645,"",-1913455.0,-100.0,soldall,0.0000000,Q1 2019,COMMUNICATIONS,"","",16.13
Groupon inc,GRPN,"",0.0,0.0,,0.0143,"",-31419.45,-100.0,soldall,0.0000000,Q4 2018,COMMUNICATIONS,"","",53.2
Alphabet inc. class a,GOOGL,"",0.0,0.0,,0.0705,"",-6736.0,-100.0,soldall,0.0000000,Q3 2019,COMMUNICATIONS,"","",1221.14
Zoom video communications inc,ZM,"",0.0,0.0,,0.7443,"",-1139766.0,-100.0,soldall,0.0000000,Q2 2019,INFORMATION TECHNOLOGY,"","",88.79
Cvs health corp. (melville shoe),CVS,"",0.0,0.0,,0.0031,"",-5664.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER STAPLES,"","",57.64
Coty inc.,COTY,"",0.0,0.0,,0.0023,"",-25753.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",10.51
Hain celestial group,HAIN,"",0.0,0.0,,0.0276,"",-149877.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",21.6
1-800 flowers.com inc,FLWS,"",0.0,0.0,,0.0069,"",-54093.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,"","",14.8
Coca cola co.,KO,"",0.0,0.0,,0.0066,"",-14131.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",54.44
Five9 inc,FIVN,"",0.0,0.0,,0.0243,"",-52850.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",53.74
American eagle outfitters inc,AEO,"",0.0,0.0,,0.0311,"",-224061.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",16.22
Fitbit inc,FIT2,"",0.0,0.0,,0.1058,"",-3241083.0,-100.0,soldall,0.0000000,Q4 2015,INFORMATION TECHNOLOGY,"","",5.88
Netease inc adr,NTES,"",0.0,0.0,,1.3262,"",-2906690.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",51.15
Cal-maine foods inc,CALM,"",0.0,0.0,,0.0061,"",-17862.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",39.96
Autozone inc.,AZO,"",0.0,0.0,,0.0064,"",-684.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER DISCRETIONARY,"","",1084.62
E.l.f. beauty inc,ELF,"",0.0,0.0,,0.0208,"",-138911.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER STAPLES,"","",17.51
Pagseguro digital ltd,PAGS,"",0.0,0.0,,0.0476,"",-120024.0,-100.0,soldall,0.0000000,Q3 2019,FINANCE,"","",46.31
Wendys co. (the),WEN,"",0.0,0.0,,0.0469,"",-274063.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",19.98
Tiffany & co. (de),TIF1,"",0.0,0.0,,0.0217,"",-27320.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",92.63
Interxion holding n.v.,INXN1,"",0.0,0.0,,0.0729,"",-104353.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",81.46
Fresh del monte produce  inc.,FDP,"",0.0,0.0,,0.0073,"",-24845.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",34.11
Avalara inc,AVLR,"",0.0,0.0,,0.0087,"",-15066.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,"","",67.29
Shutterstock inc,SSTK,"",0.0,0.0,,0.011,"",-35667.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",36.91
Texas roadhouse inc  class a,TXRH,"",0.0,0.0,,0.0193,"",-42842.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",52.82
Grocery outlet holding corp,GO,"",0.0,0.0,,0.0118,"",-39610.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",34.68
Pepsico inc. (loft  inc.),PEP,"",0.0,0.0,,0.0116,"",-9885.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",131.13
Container store (the),TCS,"",0.0,0.0,,0.0053,"",-139999.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",4.42
Oreilly automotive inc.,ORLY,"",0.0,0.0,,0.0053,"",-1565.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",398.51
Michaels companies inc. (the),MIK2,"",0.0,0.0,,0.005,"",-59814.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",8.7
Central garden & pet co. class a,CENTA,"",0.0,0.0,,0.0164,"",-68892.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",26.32
Harley davidson inc,HOG,"",0.0,0.0,,0.0021,"",-6919.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",35.97
